account_id,customer_id,account_type,account_status,currency,open_date,close_date,branch_code,branch_city,current_balance,avg_monthly_balance_6m,credit_limit,credit_utilization_pct,overdraft_enabled,card_type,is_joint_account,num_linked_devices,mobile_banking_enrolled,last_login_date,avg_monthly_txn_count,account_tier,risk_rating
ACC_000422,CUST_00292,CURRENT,ACTIVE,INR,2016-06-28,,BR137,Chennai,573775.00,571162.12,0.00,0.00,f,CLASSIC,f,2,t,2026-09-04,22,GOLD,HIGH
ACC_000423,CUST_00293,CURRENT,ACTIVE,INR,2018-11-18,,BR101,Chennai,407106.00,424092.80,0.00,0.00,f,CLASSIC,f,3,t,2026-08-24,8,SILVER,LOW
ACC_000424,CUST_00293,CURRENT,ACTIVE,INR,2018-11-18,,BR102,Chennai,58184.00,66351.72,0.00,0.00,f,GOLD,f,2,t,2026-09-19,21,SILVER,LOW
ACC_000425,CUST_00294,SALARY,ACTIVE,INR,2024-01-17,,BR142,Hyderabad,638825.00,765910.73,0.00,0.00,f,CLASSIC,f,1,t,2026-08-28,15,GOLD,LOW
ACC_000426,CUST_00295,NRE,ACTIVE,INR,2024-01-05,,BR195,Gurugram,563033.00,552298.15,0.00,0.00,f,GOLD,f,3,t,2026-09-06,13,SILVER,LOW
ACC_000427,CUST_00296,NRE,ACTIVE,INR,2016-05-08,,BR110,Chennai,598405.00,634026.75,0.00,0.00,t,GOLD,f,2,t,2026-08-24,15,SILVER,HIGH
ACC_000428,CUST_00296,CURRENT,ACTIVE,INR,2016-05-08,,BR194,Chennai,16532.00,13343.73,0.00,0.00,f,CLASSIC,f,3,t,2026-09-12,17,GOLD,HIGH
ACC_000429,CUST_00297,SALARY,ACTIVE,INR,2016-11-26,,BR168,Chennai,682576.00,644708.21,0.00,0.00,f,GOLD,f,1,t,2026-09-16,8,SILVER,MEDIUM
ACC_000430,CUST_00297,SAVINGS,ACTIVE,INR,2016-11-26,,BR191,Chennai,522630.00,572313.18,0.00,0.00,f,GOLD,f,3,t,2026-08-31,17,GOLD,MEDIUM
ACC_000431,CUST_00298,NRE,ACTIVE,INR,2020-11-28,,BR164,Chennai,511846.00,542792.55,0.00,0.00,t,CLASSIC,f,3,t,2026-08-31,17,SILVER,HIGH
ACC_000432,CUST_00299,SALARY,ACTIVE,INR,2022-04-09,,BR167,Chennai,49563.00,58086.24,0.00,0.00,t,CLASSIC,f,3,t,2026-09-11,10,GOLD,LOW
ACC_000433,CUST_00299,NRE,ACTIVE,INR,2022-04-09,,BR142,Chennai,216447.00,209868.72,0.00,0.00,f,CLASSIC,f,3,t,2026-08-31,8,GOLD,LOW
ACC_000434,CUST_00300,SALARY,ACTIVE,INR,2018-04-20,,BR195,Pune,22248.00,18496.82,0.00,0.00,f,GOLD,f,1,t,2026-08-30,16,SILVER,LOW
ACC_000435,CUST_00300,SAVINGS,ACTIVE,INR,2018-04-20,,BR110,Pune,503224.00,568334.97,0.00,0.00,f,GOLD,f,2,t,2026-08-22,13,GOLD,LOW
ACC_000436,CUST_00301,SAVINGS,ACTIVE,INR,2019-03-26,,BR168,Gurugram,431978.00,486355.63,0.00,0.00,f,CLASSIC,f,1,t,2026-08-26,30,SILVER,LOW
ACC_000437,CUST_00301,NRE,ACTIVE,INR,2019-03-26,,BR125,Gurugram,830428.00,816621.67,0.00,0.00,f,CLASSIC,f,2,t,2026-08-27,9,SILVER,LOW
ACC_000438,CUST_00302,NRE,ACTIVE,INR,2023-02-11,,BR127,Delhi,264957.00,294227.50,0.00,0.00,f,GOLD,f,2,t,2026-08-30,8,SILVER,LOW
ACC_000439,CUST_00303,SAVINGS,ACTIVE,INR,2020-03-10,,BR160,Hyderabad,725872.00,847853.90,0.00,0.00,f,CLASSIC,f,3,t,2026-09-02,24,GOLD,LOW
ACC_000440,CUST_00304,CURRENT,ACTIVE,INR,2024-03-27,,BR127,Mumbai,327903.00,366148.85,0.00,0.00,f,GOLD,f,3,t,2026-08-28,22,SILVER,MEDIUM
ACC_000441,CUST_00304,CURRENT,ACTIVE,INR,2024-03-27,,BR194,Mumbai,834241.00,977345.67,0.00,0.00,t,GOLD,f,3,t,2026-09-16,29,SILVER,MEDIUM
ACC_000442,CUST_00305,CURRENT,ACTIVE,INR,2016-07-16,,BR185,Bengaluru,584265.00,629635.42,0.00,0.00,f,GOLD,f,1,t,2026-08-23,26,SILVER,LOW
ACC_000443,CUST_00305,NRE,ACTIVE,INR,2016-07-16,,BR182,Bengaluru,218798.00,236925.45,0.00,0.00,f,GOLD,f,3,t,2026-09-12,18,SILVER,LOW
ACC_000444,CUST_00306,SALARY,ACTIVE,INR,2017-05-14,,BR123,Bengaluru,878520.00,888750.10,0.00,0.00,f,CLASSIC,f,2,t,2026-08-29,14,SILVER,LOW
ACC_000445,CUST_00307,CURRENT,ACTIVE,INR,2015-11-18,,BR170,Mumbai,463502.00,441390.49,0.00,0.00,t,GOLD,f,3,t,2026-08-25,11,GOLD,MEDIUM
ACC_000446,CUST_00308,SALARY,ACTIVE,INR,2015-12-01,,BR166,Kolkata,240035.00,209068.38,0.00,0.00,f,GOLD,f,2,t,2026-09-15,27,GOLD,LOW
ACC_000447,CUST_00308,SALARY,ACTIVE,INR,2015-12-01,,BR169,Kolkata,311565.00,338772.07,0.00,0.00,f,CLASSIC,f,1,t,2026-09-13,27,SILVER,LOW
ACC_000448,CUST_00309,CURRENT,ACTIVE,INR,2019-01-07,,BR151,Kolkata,864913.00,735209.53,0.00,0.00,f,GOLD,f,1,t,2026-09-12,16,GOLD,LOW
ACC_000449,CUST_00309,SAVINGS,ACTIVE,INR,2019-01-07,,BR109,Kolkata,149217.00,171673.14,0.00,0.00,f,CLASSIC,f,2,t,2026-09-10,21,SILVER,LOW
ACC_000450,CUST_00310,NRE,ACTIVE,INR,2022-07-07,,BR180,Mumbai,831216.00,923104.49,0.00,0.00,t,GOLD,f,2,t,2026-09-15,8,SILVER,LOW
ACC_000451,CUST_00311,CURRENT,ACTIVE,INR,2021-05-06,,BR168,Delhi,154442.00,132650.11,0.00,0.00,f,GOLD,f,2,t,2026-08-30,31,SILVER,LOW
ACC_000452,CUST_00312,NRE,ACTIVE,INR,2023-06-17,,BR190,Gurugram,80505.00,71288.15,0.00,0.00,f,GOLD,f,2,t,2026-09-01,29,SILVER,LOW
ACC_000453,CUST_00312,SALARY,ACTIVE,INR,2023-06-17,,BR190,Gurugram,433019.00,369960.25,0.00,0.00,t,GOLD,f,3,t,2026-09-18,31,GOLD,LOW
ACC_000454,CUST_00313,CURRENT,ACTIVE,INR,2016-11-09,,BR162,Chennai,458718.00,467407.38,0.00,0.00,f,CLASSIC,f,2,t,2026-08-26,24,GOLD,MEDIUM
ACC_000455,CUST_00313,SAVINGS,ACTIVE,INR,2016-11-09,,BR138,Chennai,213081.00,242558.30,0.00,0.00,f,GOLD,f,1,t,2026-09-17,12,SILVER,MEDIUM
ACC_000456,CUST_00314,NRE,ACTIVE,INR,2024-09-17,,BR143,Mumbai,614421.00,677054.20,0.00,0.00,t,CLASSIC,f,2,t,2026-09-11,18,GOLD,LOW
ACC_000457,CUST_00315,SAVINGS,ACTIVE,INR,2019-10-04,,BR107,Delhi,634220.00,721457.42,0.00,0.00,f,GOLD,f,1,t,2026-08-22,13,SILVER,LOW
ACC_000458,CUST_00315,SALARY,ACTIVE,INR,2019-10-04,,BR130,Delhi,235475.00,200760.23,0.00,0.00,f,GOLD,f,2,t,2026-09-02,20,SILVER,LOW
ACC_000459,CUST_00316,SALARY,ACTIVE,INR,2023-09-21,,BR140,Mumbai,472948.00,535539.85,0.00,0.00,f,GOLD,f,3,t,2026-08-31,14,SILVER,LOW
ACC_000460,CUST_00316,CURRENT,ACTIVE,INR,2023-09-21,,BR149,Mumbai,284370.00,273083.56,0.00,0.00,f,GOLD,f,3,t,2026-08-21,17,SILVER,LOW
ACC_000461,CUST_00317,SALARY,ACTIVE,INR,2017-07-17,,BR183,Pune,392629.00,385475.08,0.00,0.00,f,GOLD,f,1,t,2026-08-25,29,GOLD,MEDIUM
ACC_000462,CUST_00318,NRE,ACTIVE,INR,2016-03-28,,BR147,Delhi,854129.00,943592.64,0.00,0.00,f,GOLD,f,3,t,2026-09-11,16,GOLD,LOW
ACC_000463,CUST_00318,SAVINGS,ACTIVE,INR,2016-03-28,,BR162,Delhi,13435.00,13765.24,0.00,0.00,f,GOLD,f,2,t,2026-08-27,14,SILVER,LOW
ACC_000464,CUST_00319,SAVINGS,ACTIVE,INR,2017-01-27,,BR109,Gurugram,330907.00,281853.55,0.00,0.00,f,GOLD,f,3,t,2026-09-19,8,GOLD,MEDIUM
ACC_000465,CUST_00319,SAVINGS,ACTIVE,INR,2017-01-27,,BR154,Gurugram,876661.00,820976.28,0.00,0.00,f,CLASSIC,f,2,t,2026-09-06,10,SILVER,MEDIUM
ACC_000466,CUST_00320,SALARY,ACTIVE,INR,2017-11-11,,BR157,Gurugram,141762.00,164741.74,0.00,0.00,f,GOLD,f,1,t,2026-08-29,28,SILVER,LOW
ACC_000467,CUST_00321,SALARY,ACTIVE,INR,2016-12-16,,BR163,Kolkata,318301.00,338575.04,0.00,0.00,f,GOLD,f,2,t,2026-08-28,18,SILVER,LOW
ACC_000468,CUST_00322,NRE,ACTIVE,INR,2023-06-14,,BR169,Bengaluru,336270.00,382342.89,0.00,0.00,t,GOLD,f,1,t,2026-09-12,12,SILVER,LOW
ACC_000469,CUST_00323,NRE,ACTIVE,INR,2021-12-17,,BR126,Bengaluru,331371.00,365014.74,0.00,0.00,f,GOLD,f,1,t,2026-09-14,26,GOLD,LOW
ACC_000470,CUST_00323,CURRENT,ACTIVE,INR,2021-12-17,,BR114,Bengaluru,740403.00,826554.28,0.00,0.00,t,CLASSIC,f,2,t,2026-09-04,12,GOLD,LOW
ACC_000471,CUST_00324,NRE,ACTIVE,INR,2020-06-10,,BR172,Pune,827307.00,727743.50,0.00,0.00,f,GOLD,f,3,t,2026-08-23,13,SILVER,HIGH
ACC_000472,CUST_00324,CURRENT,ACTIVE,INR,2020-06-10,,BR168,Pune,742207.00,661102.72,0.00,0.00,f,CLASSIC,f,2,t,2026-09-09,19,GOLD,HIGH
ACC_000473,CUST_00325,NRE,ACTIVE,INR,2016-07-08,,BR114,Pune,857717.00,701443.96,0.00,0.00,f,GOLD,f,2,t,2026-09-01,18,SILVER,MEDIUM
ACC_000474,CUST_00326,CURRENT,ACTIVE,INR,2022-02-19,,BR109,Hyderabad,622038.00,527852.71,0.00,0.00,t,GOLD,f,2,t,2026-09-15,11,SILVER,LOW
ACC_000475,CUST_00326,CURRENT,ACTIVE,INR,2022-02-19,,BR105,Hyderabad,452682.00,363171.21,0.00,0.00,f,GOLD,f,1,t,2026-09-03,30,GOLD,LOW
ACC_000476,CUST_00327,CURRENT,ACTIVE,INR,2022-06-09,,BR107,Chennai,165851.00,153494.01,0.00,0.00,f,CLASSIC,f,1,t,2026-08-31,19,GOLD,LOW
ACC_000477,CUST_00328,SAVINGS,ACTIVE,INR,2023-11-21,,BR141,Chennai,460153.00,415287.50,0.00,0.00,f,GOLD,f,2,t,2026-09-04,22,SILVER,MEDIUM
ACC_000478,CUST_00328,SALARY,ACTIVE,INR,2023-11-21,,BR120,Chennai,750725.00,877820.77,0.00,0.00,f,GOLD,f,2,t,2026-09-15,12,SILVER,MEDIUM
ACC_000479,CUST_00329,CURRENT,ACTIVE,INR,2024-06-21,,BR153,Hyderabad,889160.00,897113.26,0.00,0.00,f,CLASSIC,f,1,t,2026-09-05,20,SILVER,LOW
ACC_000480,CUST_00330,NRE,ACTIVE,INR,2023-04-15,,BR155,Hyderabad,847584.00,967375.86,0.00,0.00,t,GOLD,f,3,t,2026-08-29,31,GOLD,LOW
ACC_000481,CUST_00330,SAVINGS,ACTIVE,INR,2023-04-15,,BR121,Hyderabad,473003.00,536942.33,0.00,0.00,f,GOLD,f,2,t,2026-09-05,29,GOLD,LOW
ACC_000482,CUST_00331,SAVINGS,ACTIVE,INR,2019-01-26,,BR106,Hyderabad,871531.00,826147.61,0.00,0.00,f,CLASSIC,f,3,t,2026-09-05,26,SILVER,LOW
ACC_000483,CUST_00331,CURRENT,ACTIVE,INR,2019-01-26,,BR161,Hyderabad,74701.00,65042.60,0.00,0.00,f,CLASSIC,f,3,t,2026-09-04,28,SILVER,LOW
ACC_000484,CUST_00332,SAVINGS,ACTIVE,INR,2020-02-06,,BR172,Pune,87350.00,83368.43,0.00,0.00,f,CLASSIC,f,1,t,2026-08-30,28,SILVER,LOW
ACC_000485,CUST_00332,CURRENT,ACTIVE,INR,2020-02-06,,BR127,Pune,166384.00,170962.51,0.00,0.00,f,GOLD,f,3,t,2026-08-27,20,SILVER,LOW
ACC_000486,CUST_00333,SAVINGS,ACTIVE,INR,2023-04-20,,BR165,Mumbai,112135.00,125832.86,0.00,0.00,f,GOLD,f,1,t,2026-08-24,12,GOLD,MEDIUM
ACC_000487,CUST_00334,SAVINGS,ACTIVE,INR,2017-08-27,,BR173,Gurugram,405971.00,341769.31,0.00,0.00,f,GOLD,f,2,t,2026-08-28,23,GOLD,LOW
ACC_000488,CUST_00334,NRE,ACTIVE,INR,2017-08-27,,BR101,Gurugram,501967.00,553984.91,0.00,0.00,f,CLASSIC,f,3,t,2026-09-04,8,GOLD,LOW
ACC_000489,CUST_00335,SAVINGS,ACTIVE,INR,2018-03-12,,BR136,Pune,439277.00,510152.57,0.00,0.00,f,CLASSIC,f,1,t,2026-09-04,25,SILVER,LOW
ACC_000490,CUST_00335,NRE,ACTIVE,INR,2018-03-12,,BR197,Pune,857223.00,735860.04,0.00,0.00,f,GOLD,f,1,t,2026-08-31,24,GOLD,LOW
ACC_000491,CUST_00336,CURRENT,ACTIVE,INR,2018-09-18,,BR127,Delhi,111860.00,103053.99,0.00,0.00,f,GOLD,f,2,t,2026-08-23,30,SILVER,LOW
ACC_000492,CUST_00337,SAVINGS,ACTIVE,INR,2017-10-13,,BR168,Gurugram,468287.00,487701.81,0.00,0.00,f,CLASSIC,f,1,t,2026-08-29,18,GOLD,LOW
ACC_000493,CUST_00337,SAVINGS,ACTIVE,INR,2017-10-13,,BR118,Gurugram,294287.00,266661.00,0.00,0.00,f,CLASSIC,f,2,t,2026-08-31,27,SILVER,LOW
ACC_000494,CUST_00338,SAVINGS,ACTIVE,INR,2020-03-11,,BR172,Delhi,423679.00,441423.38,0.00,0.00,f,CLASSIC,f,1,t,2026-09-06,14,SILVER,MEDIUM
ACC_000495,CUST_00339,SALARY,ACTIVE,INR,2019-09-28,,BR133,Hyderabad,172659.00,142637.54,0.00,0.00,f,GOLD,f,3,t,2026-09-18,10,GOLD,LOW
ACC_000496,CUST_00340,NRE,ACTIVE,INR,2018-06-03,,BR154,Kolkata,865509.00,967858.47,0.00,0.00,f,GOLD,f,1,t,2026-08-28,25,SILVER,HIGH
ACC_000497,CUST_00340,SAVINGS,ACTIVE,INR,2018-06-03,,BR171,Kolkata,746355.00,838909.34,0.00,0.00,f,GOLD,f,1,t,2026-09-19,22,GOLD,HIGH
ACC_000498,CUST_00341,NRE,ACTIVE,INR,2016-08-26,,BR197,Bengaluru,212498.00,188215.92,0.00,0.00,f,CLASSIC,f,2,t,2026-09-09,12,SILVER,LOW
ACC_000499,CUST_00341,CURRENT,ACTIVE,INR,2016-08-26,,BR183,Bengaluru,717330.00,851374.49,0.00,0.00,f,GOLD,f,1,t,2026-08-30,24,GOLD,LOW
ACC_000500,CUST_00342,SALARY,ACTIVE,INR,2020-05-13,,BR191,Delhi,52438.00,55364.23,0.00,0.00,t,GOLD,f,1,t,2026-08-26,16,SILVER,LOW
ACC_000501,CUST_00342,CURRENT,ACTIVE,INR,2020-05-13,,BR143,Delhi,841974.00,942384.15,0.00,0.00,f,CLASSIC,f,3,t,2026-08-26,9,GOLD,LOW
ACC_000502,CUST_00343,NRE,ACTIVE,INR,2022-05-05,,BR116,Mumbai,796484.00,736768.74,0.00,0.00,f,GOLD,f,1,t,2026-09-17,27,SILVER,LOW
ACC_000503,CUST_00344,NRE,ACTIVE,INR,2018-12-21,,BR162,Kolkata,565420.00,633221.17,0.00,0.00,f,GOLD,f,1,t,2026-08-31,13,GOLD,LOW
ACC_000504,CUST_00344,SAVINGS,ACTIVE,INR,2018-12-21,,BR104,Kolkata,17041.00,15828.85,0.00,0.00,f,GOLD,f,2,t,2026-09-14,26,SILVER,LOW
ACC_000505,CUST_00345,CURRENT,ACTIVE,INR,2023-06-12,,BR146,Hyderabad,70390.00,68542.62,0.00,0.00,f,CLASSIC,f,2,t,2026-08-23,29,GOLD,LOW
ACC_000506,CUST_00346,SALARY,ACTIVE,INR,2023-03-07,,BR177,Mumbai,166860.00,143859.01,0.00,0.00,t,CLASSIC,f,3,t,2026-09-15,22,GOLD,LOW
ACC_000507,CUST_00346,SAVINGS,ACTIVE,INR,2023-03-07,,BR172,Mumbai,72830.00,67973.06,0.00,0.00,f,GOLD,f,1,t,2026-08-24,11,GOLD,LOW
ACC_000508,CUST_00347,SALARY,ACTIVE,INR,2016-10-24,,BR187,Kolkata,736461.00,610687.13,0.00,0.00,t,GOLD,f,2,t,2026-09-04,22,GOLD,LOW
ACC_000509,CUST_00347,CURRENT,ACTIVE,INR,2016-10-24,,BR140,Kolkata,119466.00,134312.99,0.00,0.00,f,CLASSIC,f,1,t,2026-09-06,13,GOLD,LOW
ACC_000510,CUST_00348,CURRENT,ACTIVE,INR,2020-08-06,,BR101,Mumbai,270398.00,222569.47,0.00,0.00,t,GOLD,f,2,t,2026-09-08,24,GOLD,LOW
ACC_000511,CUST_00349,NRE,ACTIVE,INR,2017-03-08,,BR115,Hyderabad,804831.00,647484.65,0.00,0.00,f,CLASSIC,f,2,t,2026-09-17,13,SILVER,LOW
ACC_000512,CUST_00349,SAVINGS,ACTIVE,INR,2017-03-08,,BR161,Hyderabad,549488.00,556262.33,0.00,0.00,t,CLASSIC,f,1,t,2026-08-30,29,SILVER,LOW
ACC_000513,CUST_00350,NRE,ACTIVE,INR,2016-09-03,,BR101,Pune,902422.00,912471.36,0.00,0.00,f,GOLD,f,1,t,2026-08-23,15,SILVER,LOW
ACC_000514,CUST_00350,NRE,ACTIVE,INR,2016-09-03,,BR173,Pune,321105.00,319357.28,0.00,0.00,f,CLASSIC,f,2,t,2026-08-29,30,GOLD,LOW
ACC_000515,CUST_00351,SALARY,ACTIVE,INR,2017-10-28,,BR118,Bengaluru,669568.00,665004.53,0.00,0.00,t,CLASSIC,f,3,t,2026-09-15,19,GOLD,LOW
ACC_000516,CUST_00352,CURRENT,ACTIVE,INR,2016-12-16,,BR130,Gurugram,519922.00,544706.19,0.00,0.00,f,GOLD,f,3,t,2026-09-17,10,SILVER,LOW
ACC_000517,CUST_00353,CURRENT,ACTIVE,INR,2015-08-09,,BR100,Kolkata,466626.00,453536.28,0.00,0.00,f,CLASSIC,f,3,t,2026-08-22,10,SILVER,LOW
ACC_000518,CUST_00353,SAVINGS,ACTIVE,INR,2015-08-09,,BR175,Kolkata,18551.00,21829.23,0.00,0.00,f,CLASSIC,f,2,t,2026-09-01,22,SILVER,LOW
ACC_000519,CUST_00354,SALARY,ACTIVE,INR,2018-02-02,,BR140,Kolkata,359157.00,423981.87,0.00,0.00,f,GOLD,f,2,t,2026-09-02,29,SILVER,MEDIUM
ACC_000520,CUST_00354,SALARY,ACTIVE,INR,2018-02-02,,BR131,Kolkata,207640.00,196309.64,0.00,0.00,f,GOLD,f,2,t,2026-09-14,19,SILVER,MEDIUM
ACC_000521,CUST_00355,NRE,ACTIVE,INR,2019-01-20,,BR174,Hyderabad,202034.00,230408.83,0.00,0.00,f,CLASSIC,f,1,t,2026-09-06,11,SILVER,HIGH
ACC_000522,CUST_00356,SALARY,ACTIVE,INR,2020-11-08,,BR198,Mumbai,727881.00,842609.56,0.00,0.00,f,CLASSIC,f,3,t,2026-08-24,13,SILVER,LOW
ACC_000523,CUST_00357,CURRENT,ACTIVE,INR,2016-04-15,,BR147,Chennai,538213.00,569170.23,0.00,0.00,f,GOLD,f,3,t,2026-09-18,30,GOLD,MEDIUM
ACC_000524,CUST_00357,SALARY,ACTIVE,INR,2016-04-15,,BR108,Chennai,106251.00,96605.20,0.00,0.00,f,GOLD,f,1,t,2026-09-04,28,SILVER,MEDIUM
ACC_000525,CUST_00358,CURRENT,ACTIVE,INR,2022-02-16,,BR105,Bengaluru,599447.00,579938.66,0.00,0.00,f,CLASSIC,f,2,t,2026-08-27,16,SILVER,LOW
ACC_000526,CUST_00358,SAVINGS,ACTIVE,INR,2022-02-16,,BR162,Bengaluru,551132.00,487819.45,0.00,0.00,t,GOLD,f,1,t,2026-09-08,13,GOLD,LOW
ACC_000527,CUST_00359,SAVINGS,ACTIVE,INR,2020-03-28,,BR115,Chennai,375474.00,382723.40,0.00,0.00,f,GOLD,f,1,t,2026-09-16,14,GOLD,MEDIUM
ACC_000528,CUST_00359,SALARY,ACTIVE,INR,2020-03-28,,BR126,Chennai,44106.00,49191.84,0.00,0.00,f,CLASSIC,f,1,t,2026-09-03,14,GOLD,MEDIUM
ACC_000529,CUST_00360,NRE,ACTIVE,INR,2018-05-26,,BR115,Gurugram,111942.00,130657.29,0.00,0.00,f,CLASSIC,f,2,t,2026-08-26,30,GOLD,LOW
ACC_000530,CUST_00361,SAVINGS,ACTIVE,INR,2023-10-02,,BR196,Delhi,689228.00,726686.05,0.00,0.00,t,CLASSIC,f,1,t,2026-09-10,14,SILVER,LOW
ACC_000531,CUST_00362,SAVINGS,ACTIVE,INR,2020-05-14,,BR109,Kolkata,621589.00,699048.48,0.00,0.00,f,CLASSIC,f,1,t,2026-08-31,27,GOLD,LOW
ACC_000532,CUST_00362,NRE,ACTIVE,INR,2020-05-14,,BR185,Kolkata,649358.00,673735.06,0.00,0.00,f,GOLD,f,3,t,2026-08-25,8,GOLD,LOW
ACC_000533,CUST_00363,NRE,ACTIVE,INR,2015-01-18,,BR100,Pune,756820.00,700986.71,0.00,0.00,f,CLASSIC,f,3,t,2026-08-25,29,SILVER,LOW
ACC_000534,CUST_00364,SAVINGS,ACTIVE,INR,2020-06-16,,BR183,Mumbai,610970.00,675169.36,0.00,0.00,f,CLASSIC,f,1,t,2026-08-31,20,SILVER,LOW
ACC_000535,CUST_00364,CURRENT,ACTIVE,INR,2020-06-16,,BR163,Mumbai,93122.00,77851.34,0.00,0.00,f,CLASSIC,f,2,t,2026-09-16,29,GOLD,LOW
ACC_000536,CUST_00365,CURRENT,ACTIVE,INR,2016-07-06,,BR132,Delhi,605204.00,531819.73,0.00,0.00,f,CLASSIC,f,3,t,2026-09-05,8,SILVER,MEDIUM
ACC_000537,CUST_00365,SALARY,ACTIVE,INR,2016-07-06,,BR100,Delhi,684708.00,712414.25,0.00,0.00,t,GOLD,f,3,t,2026-09-17,26,SILVER,MEDIUM
ACC_000538,CUST_00366,SAVINGS,ACTIVE,INR,2023-11-20,,BR106,Hyderabad,598166.00,586917.20,0.00,0.00,f,CLASSIC,f,2,t,2026-08-21,24,GOLD,MEDIUM
ACC_000539,CUST_00366,CURRENT,ACTIVE,INR,2023-11-20,,BR164,Hyderabad,452967.00,414479.25,0.00,0.00,f,GOLD,f,2,t,2026-09-09,10,SILVER,MEDIUM
ACC_000540,CUST_00367,SAVINGS,ACTIVE,INR,2017-06-16,,BR184,Kolkata,400620.00,422073.07,0.00,0.00,t,GOLD,f,3,t,2026-09-16,21,SILVER,MEDIUM
ACC_000541,CUST_00367,SALARY,ACTIVE,INR,2017-06-16,,BR138,Kolkata,271682.00,255522.57,0.00,0.00,f,GOLD,f,1,t,2026-08-30,13,GOLD,MEDIUM
ACC_000542,CUST_00368,SAVINGS,ACTIVE,INR,2016-05-20,,BR129,Delhi,508007.00,595825.20,0.00,0.00,f,GOLD,f,2,t,2026-08-27,23,SILVER,LOW
ACC_000543,CUST_00369,SALARY,ACTIVE,INR,2015-02-15,,BR157,Chennai,841875.00,880788.34,0.00,0.00,f,CLASSIC,f,2,t,2026-09-11,10,GOLD,LOW
ACC_000544,CUST_00369,SALARY,ACTIVE,INR,2015-02-15,,BR182,Chennai,572815.00,592700.26,0.00,0.00,f,GOLD,f,1,t,2026-08-31,8,SILVER,LOW
ACC_000545,CUST_00370,NRE,ACTIVE,INR,2021-05-08,,BR136,Pune,56028.00,61772.53,0.00,0.00,f,GOLD,f,1,t,2026-08-28,30,GOLD,LOW
ACC_000546,CUST_00371,NRE,ACTIVE,INR,2017-04-16,,BR118,Delhi,728284.00,734043.38,0.00,0.00,t,CLASSIC,f,3,t,2026-09-11,16,GOLD,MEDIUM
ACC_000547,CUST_00372,CURRENT,ACTIVE,INR,2016-11-15,,BR133,Gurugram,581004.00,622605.68,0.00,0.00,f,GOLD,f,1,t,2026-08-30,32,GOLD,LOW
ACC_000548,CUST_00373,SAVINGS,ACTIVE,INR,2019-08-28,,BR177,Gurugram,547151.00,438087.55,0.00,0.00,f,GOLD,f,2,t,2026-09-19,30,GOLD,MEDIUM
ACC_000549,CUST_00374,NRE,ACTIVE,INR,2020-05-25,,BR193,Hyderabad,787560.00,643198.78,0.00,0.00,f,CLASSIC,f,1,t,2026-09-02,10,SILVER,LOW
ACC_000550,CUST_00374,SAVINGS,ACTIVE,INR,2020-05-25,,BR105,Hyderabad,211856.00,223249.37,0.00,0.00,f,CLASSIC,f,1,t,2026-08-21,27,SILVER,LOW
ACC_000551,CUST_00375,NRE,ACTIVE,INR,2015-01-22,,BR142,Gurugram,815394.00,884170.87,0.00,0.00,f,CLASSIC,f,3,t,2026-09-09,31,GOLD,MEDIUM
ACC_000552,CUST_00375,CURRENT,ACTIVE,INR,2015-01-22,,BR192,Gurugram,632614.00,645238.07,0.00,0.00,f,GOLD,f,3,t,2026-08-30,25,SILVER,MEDIUM
ACC_000553,CUST_00376,SAVINGS,ACTIVE,INR,2021-11-03,,BR124,Chennai,382476.00,424744.54,0.00,0.00,f,CLASSIC,f,2,t,2026-08-25,20,SILVER,LOW
ACC_000554,CUST_00376,SAVINGS,ACTIVE,INR,2021-11-03,,BR184,Chennai,81249.00,97006.64,0.00,0.00,t,GOLD,f,3,t,2026-08-31,27,SILVER,LOW
ACC_000555,CUST_00377,SALARY,ACTIVE,INR,2016-12-05,,BR165,Kolkata,131370.00,135762.67,0.00,0.00,f,CLASSIC,f,3,t,2026-09-15,8,SILVER,LOW
ACC_000556,CUST_00377,SALARY,ACTIVE,INR,2016-12-05,,BR110,Kolkata,391648.00,429604.28,0.00,0.00,f,CLASSIC,f,1,t,2026-09-10,31,GOLD,LOW
ACC_000557,CUST_00378,SALARY,ACTIVE,INR,2015-08-01,,BR188,Chennai,497784.00,574149.40,0.00,0.00,t,GOLD,f,3,t,2026-08-26,21,GOLD,LOW
ACC_000558,CUST_00378,NRE,ACTIVE,INR,2015-08-01,,BR138,Chennai,783091.00,742869.56,0.00,0.00,f,CLASSIC,f,3,t,2026-09-16,29,SILVER,LOW
ACC_000559,CUST_00379,SAVINGS,ACTIVE,INR,2020-01-06,,BR133,Pune,643866.00,584719.62,0.00,0.00,f,GOLD,f,2,t,2026-09-08,19,GOLD,LOW
ACC_000560,CUST_00380,NRE,ACTIVE,INR,2017-02-13,,BR187,Hyderabad,195756.00,216313.89,0.00,0.00,f,CLASSIC,f,1,t,2026-09-11,28,SILVER,MEDIUM
ACC_000561,CUST_00380,SAVINGS,ACTIVE,INR,2017-02-13,,BR196,Hyderabad,366110.00,346519.23,0.00,0.00,f,GOLD,f,2,t,2026-09-17,25,GOLD,MEDIUM
ACC_000562,CUST_00381,NRE,ACTIVE,INR,2024-06-07,,BR155,Delhi,524027.00,593096.20,0.00,0.00,t,GOLD,f,1,t,2026-09-15,23,GOLD,LOW
